	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	ast	pirámide	f
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	aze	piramida
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	bel	пірамі́да	f
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	bul	пирами́да	f
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	cat	piràmide	f
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	ces	jehlan	m
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	cmn	角錐	sc=Hani
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	cmn	角锥	tr=jiǎozhuī	sc=Hani
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	dan	pyramide	c
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	deu	Pyramide	f
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	ell	πυραμίδα	f
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	epo	piramido
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	est	püramiid
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	eus	piramide
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	fas	هرم	tr=harem
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	fin	pyramidi
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	fin	särmäkartio
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	fra	pyramide	f
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	glg	pirámide	f
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	grc	πυραμίς	f
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	hbs	piramida	f
