	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	psalter	Noun	tr	The Book of Psalms	jpn	サルター	tr=sarutā
eng	psalter	Noun	tr	The Book of Psalms	jpn	ソルター	tr=sorutā
eng	psalter	Noun	tr	The Book of Psalms	jpn	聖詠	tr=せいえい, seiei	sc=Jpan
eng	psalter	Noun	tr	The Book of Psalms	jpn	詩篇	tr=しへん, shihen
eng	psalter	Noun	tr	The Book of Psalms	kat	ფსალმუნები
eng	psalter	Noun	tr	The Book of Psalms	kaz	забур
eng	psalter	Noun	tr	The Book of Psalms	kaz	псалтырь
eng	psalter	Noun	tr	The Book of Psalms	kir	забур
eng	psalter	Noun	tr	The Book of Psalms	kor	시편
eng	psalter	Noun	tr	The Book of Psalms	lit	psalteris	m
eng	psalter	Noun	tr	The Book of Psalms	nld	psalter	n
eng	psalter	Noun	tr	The Book of Psalms	orv	псалътырь	m
eng	psalter	Noun	tr	The Book of Psalms	pol	psałterz	m
eng	psalter	Noun	tr	The Book of Psalms	por	saltério	m
eng	psalter	Noun	tr	The Book of Psalms	pus	زبور	m	tr=zabúr
eng	psalter	Noun	tr	The Book of Psalms	ron	psaltire	f
eng	psalter	Noun	tr	The Book of Psalms	rus	псалти́рь	m
eng	psalter	Noun	tr	The Book of Psalms	rus	псалты́рь	m
eng	psalter	Noun	tr	The Book of Psalms	sga	saltair	f	n
eng	psalter	Noun	tr	The Book of Psalms	slk	žaltár	m
eng	psalter	Noun	tr	The Book of Psalms	spa	salterio	m
eng	psalter	Noun	tr	The Book of Psalms	swe	Psaltaren	c
eng	psalter	Noun	tr	The Book of Psalms	tat	зәбур
eng	psalter	Noun	tr	The Book of Psalms	tgk	забур
eng	psalter	Noun	tr	The Book of Psalms	tuk	zebur
eng	psalter	Noun	tr	The Book of Psalms	tur	zebur
eng	psalter	Noun	tr	The Book of Psalms	ukr	псалти́р	m
eng	psalter	Noun	tr	The Book of Psalms	uzb	zabur
eng	psalter	Noun	tr	The Book of Psalms	zdj	Zabura
eng	psalter	Noun	tr	The Book of Psalms	zlw-opl	żałtarz	m
eng	psaltery	Noun	tr	instrument	ara	سُنْطُور آلَةْ مُوسِيقِيَّة
eng	psaltery	Noun	tr	instrument	bul	псалтерий	m
eng	psaltery	Noun	tr	instrument	cat	saltiri	m
eng	psaltery	Noun	tr	instrument	ces	žalář
eng	psaltery	Noun	tr	instrument	cmn	薩泰里琴	tr=sàtàilǐqín
eng	psaltery	Noun	tr	instrument	cym	nabl	m
eng	psaltery	Noun	tr	instrument	cym	saltring	m
eng	psaltery	Noun	tr	instrument	deu	Psalter
eng	psaltery	Noun	tr	instrument	est	psalteerium
eng	psaltery	Noun	tr	instrument	fin	psalttari
eng	psaltery	Noun	tr	instrument	glv	claasagh rea	m
eng	psaltery	Noun	tr	instrument	jpn	プサルタリー	tr=pusarutarī
eng	psaltery	Noun	tr	instrument	kir	гуслинин
eng	psaltery	Noun	tr	instrument	kor	솔터리
eng	psaltery	Noun	tr	instrument	kor	프살테리움
eng	psaltery	Noun	tr	instrument	mkd	псалтир
eng	psaltery	Noun	tr	instrument	por	saltério
eng	psaltery	Noun	tr	instrument	ron	alăută
eng	psaltery	Noun	tr	instrument	ron	psalterion
eng	psaltery	Noun	tr	instrument	rus	псалтерион
eng	psaltery	Noun	tr	instrument	spa	salterio
eng	psaltery	Noun	tr	instrument	swe	psaltare	c
eng	psaltery	Noun	tr	instrument	tgl	salterio
eng	psaltery	Noun	tr	instrument	tha	เครื่องดนตรีโบราณ	tr=kherụ̄̀xngdntrī borāṇ
eng	psaltery	Noun	tr	instrument	ukr	псалтир
eng	psamment	Noun	tr	an entisol consisting of unconsolidated sand deposits	fin	hiekkamaannos
eng	psamment	Noun	tr	an entisol consisting of unconsolidated sand deposits	por	arenossolo	m
eng	psammoma	Noun	tr	brain tumor	spa	psamoma	f
eng	psammomatous	Adjective	tr	of or pertaining to psammomas	ita	psammomatoso
eng	psammophyte	Noun	tr	any plant which thrives in sandy conditions	ita	psammofita	f
eng	PSB	Noun	tr	Public security Bureau	cmn	公安局	tr=gōng'ānjú
eng	PSB	Noun	tr	Public security Bureau	jpn	警察署	tr=けいさつしょ, keisatsusho
eng	PSB	Noun	tr	Public security Bureau	khb	ᦷᦅᧂᧈᦁᦱᧃᧈᦋᦲᧁᧉ
eng	PSB	Noun	tr	Public security Bureau	kor	경찰서
eng	PSB	Noun	tr	Public security Bureau	uig	ج خ ئىدارىسى
eng	PSB	Noun	tr	Public security Bureau	zha	gungh'anhgiz
eng	pschent	Noun	tr	the double crown of ancient Egypt	grc	ψχέντ
eng	pschent	Noun	tr	the double crown of ancient Egypt	por	pschent	m
eng	psephologist	Noun	tr	expert in psephology	fin	vaalitutkija
eng	psephologist	Noun	tr	expert in psephology	kat	პსეფოლოგი
eng	psephology	Noun	tr	the predictive or statistical study of elections	deu	Psephologie	f
eng	psephology	Noun	tr	the predictive or statistical study of elections	fas	انتخابات‌پژوهی	tr=entexâbât-pažuhi	sc=fa-Arab
eng	psephology	Noun	tr	the predictive or statistical study of elections	fin	psepologia
eng	psephology	Noun	tr	the predictive or statistical study of elections	fin	vaalitutkimus
eng	psephology	Noun	tr	the predictive or statistical study of elections	fra	pséphologie	f
eng	psephology	Noun	tr	the predictive or statistical study of elections	ita	psefologia	f
eng	psephology	Noun	tr	the predictive or statistical study of elections	kat	პსეფოლოგია
eng	psephology	Noun	tr	the predictive or statistical study of elections	mya	ဝရဏဗေဒ
eng	psephology	Noun	tr	the predictive or statistical study of elections	nld	bestudering van het kiezersgedrag
eng	psephology	Noun	tr	the predictive or statistical study of elections	nld	psefologie
eng	psephology	Noun	tr	the predictive or statistical study of elections	rus	псефология	f
eng	psephology	Noun	tr	the predictive or statistical study of elections	spa	psefología	f
eng	psephyte	Noun	tr		ita	psefite	f
eng	psephytic	Adjective	tr		ita	psefitico
eng	pseudarthrosis	Noun	tr	bony, flexible structure resembling a joint	fin	valenivel
eng	pseudarthrosis	Noun	tr	bony, flexible structure resembling a joint	ita	pseudoartrosi	f
eng	pseudarthrosis	Noun	tr	bony, flexible structure resembling a joint	spa	pseudoartrosis	f
eng	pseudepigrapha	Noun	tr	writings falsely ascribed	deu	Pseudepigrapha	p
eng	pseudepigrapha	Noun	tr	writings falsely ascribed	deu	Pseudepigraph	f-p	n-p	alt=Pseudepigraphen
eng	pseudepigrapha	Noun	tr	writings falsely ascribed	ell	ψευδεπίγραφα	n-p	sc=Grek
eng	pseudepigrapha	Noun	tr	writings falsely ascribed	gle	bréageipeagrafa	m-p
eng	pseudepigrapha	Noun	tr	writings falsely ascribed	ita	pseudepigrafo	m
eng	pseudepigrapha	Noun	tr	writings falsely ascribed	ita	pseudoepigrafo	m
eng	pseudepigrapha	Noun	tr	writings falsely ascribed	jpn	偽典	tr=ぎてん, giten
eng	pseudesthesia	Noun	tr		ita	pseudoestesia	f
eng	pseudo	Adjective	tr	spurious, sham	tur	sahte
eng	pseudoaneurysm	Noun	tr	hematoma that forms as the result of a leaking hole in an artery	por	pseudoaneurisma	m
eng	pseudoaneurysm	Noun	tr	hematoma that forms as the result of a leaking hole in an artery	spa	pseudoaneurisma	m
eng	pseudo-anglicism	Noun	tr	word with an English appearance that is not current in English	bul	псевдоанглицизъм	m
