	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	crab	Noun	tr	crustacean	wuu	蟹	tr=ha	sc=Hani
eng	crab	Noun	tr	crustacean	xho	unonkala
eng	crab	Noun	tr	crustacean	xnb	'apasʉ
eng	crab	Noun	tr	crustacean	yid	קראַב	m
eng	crab	Noun	tr	crustacean	yox	蟹	tr=がん, gan
eng	crab	Noun	tr	crustacean	yue	螃蟹	tr=pong4 haai5	sc=Hani
eng	crab	Noun	tr	crustacean	yue	蟹	tr=haai5	sc=Hani
eng	crab	Noun	tr	crustacean	zdj	djandze	c5	c6
eng	crab	Noun	tr	crustacean	zha	baeu
eng	crab	Noun	tr	crustacean	zul	inkala	c9	c10
eng	crab	Noun	tr	crustacean	zza	kerkinc
eng	crab	Noun	tr	crustacean	zza	kerkınc
eng	crab	Noun	tr	informal: infestation of pubic lice	bul	срамна въшка	f
eng	crab	Noun	tr	informal: infestation of pubic lice	cat	cabra
eng	crab	Noun	tr	informal: infestation of pubic lice	fin	satiaisia	p
eng	crab	Noun	tr	informal: infestation of pubic lice	fra	morpions	m-p
eng	crab	Noun	tr	informal: infestation of pubic lice	ita	piattola	f
eng	crab	Noun	tr	informal: infestation of pubic lice	ita	pidocchio del pube	m
eng	crab	Noun	tr	informal: infestation of pubic lice	rus	мандаво́шки	m-p
eng	crab	Noun	tr	informal: infestation of pubic lice	spa	ladilla	f
eng	crab	Noun	tr	informal: infestation of pubic lice	spa	maneto
eng	crab plover	Noun	tr	''Dromas ardeola''	fin	luolakahlaaja
eng	crab plover	Noun	tr	''Dromas ardeola''	mal	ഞണ്ടുണ്ണി
eng	crab plover	Noun	tr	''Dromas ardeola''	pol	krabojad	m
eng	crab plover	Noun	tr	''Dromas ardeola''	pol	krabożer	m
eng	crabs	Noun	tr	slang: pubic lice	deu	Filzlaus
eng	crabs	Noun	tr	slang: pubic lice	fin	satiaiset	p
eng	crabs	Noun	tr	slang: pubic lice	hun	lapostetű
eng	crabs	Noun	tr	slang: pubic lice	nld	schaamluis
eng	crabs	Noun	tr	slang: pubic lice	pol	wesz łonowa	f
eng	crabs	Noun	tr	slang: pubic lice	por	piolho-caranguejo	m
eng	crabs	Noun	tr	slang: pubic lice	por	piolho do púbis
eng	crabs	Noun	tr	slang: pubic lice	rus	лобко́вая вошь	f
eng	crabs	Noun	tr	slang: pubic lice	rus	мандаво́шка	f
eng	crabs	Noun	tr	slang: pubic lice	rus	площи́ца	f
eng	crabs	Noun	tr	slang: pubic lice	spa	ladilla	f
eng	crabs	Noun	tr	slang: pubic lice	swe	flatlus
eng	crab spider	Noun	tr	spiders that hunt in flowers	deu	Krabbenspinne	f
eng	crab spider	Noun	tr	spiders that hunt in flowers	fin	rapuhämähäkki
eng	crab spider	Noun	tr	spiders that hunt in flowers	isl	krabbakónguló	f
eng	crab spider	Noun	tr	spiders that hunt in flowers	isl	krabbakönguló	f
eng	crab spider	Noun	tr	spiders that hunt in flowers	kal	aasiak assagiarsungasoq
eng	crab spider	Noun	tr	spiders that hunt in flowers	rus	пау́к-бокохо́д	m
eng	crab spider	Noun	tr	spiders that hunt in flowers	rus	пау́к-краб	m
eng	crab stick	Noun	tr	processed seafood	ces	krabí tyčinky
eng	crab stick	Noun	tr	processed seafood	cmn	蟳味棒	sc=Hani
eng	crab stick	Noun	tr	processed seafood	cmn	蟹柳	sc=Hani
eng	crab stick	Noun	tr	processed seafood	cmn	蟹肉棒	sc=Hani
eng	crab stick	Noun	tr	processed seafood	fin	surimipuikko
eng	crab stick	Noun	tr	processed seafood	ind	stik kepiting
eng	crab stick	Noun	tr	processed seafood	jpn	カニカマ	sc=Jpan
eng	crab stick	Noun	tr	processed seafood	kor	게맛살	sc=Kore
eng	crab stick	Noun	tr	processed seafood	rus	крабовые палочки	sc=Cyrl
eng	crab stick	Noun	tr	processed seafood	tha	ปูอัด
