	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	ind	Hutan Hitam
eng	Black Forest	Proper noun	tr	German forest and mountain range	isl	Myrkviður	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	isl	Svartiskógur	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	ita	Foresta Nera	f
eng	Black Forest	Proper noun	tr	German forest and mountain range	ita	Selva Nera	f
eng	Black Forest	Proper noun	tr	German forest and mountain range	jpn	シュヴァルツヴァルト	tr=Shuvarutsuvaruto
eng	Black Forest	Proper noun	tr	German forest and mountain range	kat	შვარცვალდი
eng	Black Forest	Proper noun	tr	German forest and mountain range	kor	^슈바르츠발트
eng	Black Forest	Proper noun	tr	German forest and mountain range	lat	Nigra silva	f
eng	Black Forest	Proper noun	tr	German forest and mountain range	lav	Švarcvalde	f
eng	Black Forest	Proper noun	tr	German forest and mountain range	lim	Zwarsbósj	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	lim	Zwart Waadj	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	lit	Švarcvaldas	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	lmo	Foresta Negra	f
eng	Black Forest	Proper noun	tr	German forest and mountain range	ltz	Schwarzwald	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	mal	ബ്ലാക്ക് ഫോറസ്റ്റ്
eng	Black Forest	Proper noun	tr	German forest and mountain range	mar	श्वार्त्सवाल्ड	n
eng	Black Forest	Proper noun	tr	German forest and mountain range	mkd	Шва́рцвалд	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	nld	Zwarte Woud	n
eng	Black Forest	Proper noun	tr	German forest and mountain range	nrf	Néthe Forêt	f
eng	Black Forest	Proper noun	tr	German forest and mountain range	pan	ਕਾਲਾ ਜੰਗਲ	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	pnb	کالا جنگل	m	tr=kālā jaṅgal
eng	Black Forest	Proper noun	tr	German forest and mountain range	pol	Czarny Las	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	pol	Schwarzwald	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	por	Floresta Negra	f
