	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Icelandic	Proper noun	tr	language	spa	islandés
eng	Icelandic	Proper noun	tr	language	swa	Kiaisilandi
eng	Icelandic	Proper noun	tr	language	swe	isländska	c
eng	Icelandic	Proper noun	tr	language	tel	ఐస్లాండిక్
eng	Icelandic	Proper noun	tr	language	tgl	Islandes
eng	Icelandic	Proper noun	tr	language	tir	አይስላንደኛ
eng	Icelandic	Proper noun	tr	language	tur	İzlandaca
eng	Icelandic	Proper noun	tr	language	ukr	ісландський
eng	Icelandic	Proper noun	tr	language	vol	Lisladeänapük
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	bel	ісландскі аўчарка	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	bul	исландска овчарка	f
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	ces	islandský ovčák	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	cym	ci defaid Gwlad yr Iâ	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	dan	islandsk fårehund
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	deu	Islandhund	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	deu	Isländischer Schäferhund	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	deu	Isländischer Spitz	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	epo	islanda ŝafhundo
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	fin	islanninlammaskoira
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	fra	berger d'Islande	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	fra	berger islandais	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	hbs	islandski ovčar	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	hbs	исландски овчар	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	hun	izlandi juhászkutya
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	ind	anjing gembala Islandia
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	isl	íslenskur fjárhundur	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	isl	íslenskur spísshundur	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	jpn	アイスランド・シープドッグ	tr=Aisurando shīpudoggu	sc=Jpan
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	lit	Islandijos aviganis	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	ltz	isländesche Schéiferhond	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	msa	anjing gembala Iceland
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	nld	IJslandse herdershond	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	nor	islandsk fårehund	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	pol	pasterski islandzki	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	por	pastor da Islândia
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	por	pastor islandês	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	rus	исландская овча́рка	f
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	slk	islandský ovčiak	m
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	spa	pastor islandés
eng	Icelandic Sheepdog	Noun	tr	Icelandic Sheepdog	swe	isländsk fårhund
eng	Icelandic Sign Language	Proper noun	tr	Icelandic Sign Language	isl	íslenskt táknmál	n
eng	Icelandic Sign Language	Proper noun	tr	Icelandic Sign Language	nno	islands teiknspråk	n
eng	Icelandic Sign Language	Proper noun	tr	Icelandic Sign Language	nob	islandsk tegnspråk	n
eng	Iceland moss	Noun	tr	an Icelandic lichen	hun	izlandi zuzmó
eng	Iceland moss	Noun	tr	an Icelandic lichen	isl	fjallagrös	n-p
eng	Iceland moss	Noun	tr	an Icelandic lichen	ita	lichene islandico
eng	Iceland	Proper noun	tr	country in Europe	abk	Исландиа
eng	Iceland	Proper noun	tr	country in Europe	ace	Islandia
eng	Iceland	Proper noun	tr	country in Europe	afr	Ysland
eng	Iceland	Proper noun	tr	country in Europe	amh	አይስላንድ
eng	Iceland	Proper noun	tr	country in Europe	ang	Īsland
eng	Iceland	Proper noun	tr	country in Europe	ara	آيْسْلَنْدَا	f
eng	Iceland	Proper noun	tr	country in Europe	ara	إِيسْلَنْدَا	f
eng	Iceland	Proper noun	tr	country in Europe	arg	Islandia
eng	Iceland	Proper noun	tr	country in Europe	arz	ايسلاندا
eng	Iceland	Proper noun	tr	country in Europe	asm	আইচলেণ্ড
eng	Iceland	Proper noun	tr	country in Europe	ast	Islandia	f
eng	Iceland	Proper noun	tr	country in Europe	aze	İslandiya
eng	Iceland	Proper noun	tr	country in Europe	bak	Исландия
eng	Iceland	Proper noun	tr	country in Europe	bam	Aisland
eng	Iceland	Proper noun	tr	country in Europe	bar	Island	n
eng	Iceland	Proper noun	tr	country in Europe	bcl	Islanda
eng	Iceland	Proper noun	tr	country in Europe	bel	Ісла́ндыя	f
eng	Iceland	Proper noun	tr	country in Europe	bel	Ісля́ндыя	f
eng	Iceland	Proper noun	tr	country in Europe	ben	আইসল্যান্ড
eng	Iceland	Proper noun	tr	country in Europe	bis	Iceland
eng	Iceland	Proper noun	tr	country in Europe	bod	ཨཡིསུ་ལེན་ཌ
eng	Iceland	Proper noun	tr	country in Europe	bpy	আইসল্যান্ড	tr=āisalyānḍ
eng	Iceland	Proper noun	tr	country in Europe	bre	Island
eng	Iceland	Proper noun	tr	country in Europe	bul	Исла́ндия	f
eng	Iceland	Proper noun	tr	country in Europe	cat	Islàndia	f
eng	Iceland	Proper noun	tr	country in Europe	ceb	Iceland
eng	Iceland	Proper noun	tr	country in Europe	ces	Island	m
eng	Iceland	Proper noun	tr	country in Europe	che	Исланди
eng	Iceland	Proper noun	tr	country in Europe	chu	Исландъ
eng	Iceland	Proper noun	tr	country in Europe	chv	Исланди
eng	Iceland	Proper noun	tr	country in Europe	ckb	ئایسلەند
eng	Iceland	Proper noun	tr	country in Europe	cmn	冰岛	tr=Bīngdǎo
eng	Iceland	Proper noun	tr	country in Europe	cmn	冰島
eng	Iceland	Proper noun	tr	country in Europe	cor	Island
eng	Iceland	Proper noun	tr	country in Europe	cor	Rewenys	f
eng	Iceland	Proper noun	tr	country in Europe	cos	Islanda	f
eng	Iceland	Proper noun	tr	country in Europe	crh	İslandiya
eng	Iceland	Proper noun	tr	country in Europe	csb	Islandëjô	n
eng	Iceland	Proper noun	tr	country in Europe	cym	Gwlad yr Iâ
