	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	teacher	Noun	tr	a female person who teaches	hbs	učiteljka	f
eng	teacher	Noun	tr	a female person who teaches	hbs	vaspitačica	f
eng	teacher	Noun	tr	a female person who teaches	hbs	васпитачица	f	sc=Cyrl
eng	teacher	Noun	tr	a female person who teaches	hbs	наставница	f	sc=Cyrl
eng	teacher	Noun	tr	a female person who teaches	hbs	учитељица	f	sc=Cyrl
eng	teacher	Noun	tr	a female person who teaches	heb	מוֹרה	m	tr=morá
eng	teacher	Noun	tr	a female person who teaches	hin	अध्यापिका	f	sc=Deva
eng	teacher	Noun	tr	a female person who teaches	hin	मुअल्लिमा
eng	teacher	Noun	tr	a female person who teaches	hun	tanárnő
eng	teacher	Noun	tr	a female person who teaches	hun	tanítónő
eng	teacher	Noun	tr	a female person who teaches	ina	inseniator
eng	teacher	Noun	tr	a female person who teaches	ina	instructor
eng	teacher	Noun	tr	a female person who teaches	ina	maestro
eng	teacher	Noun	tr	a female person who teaches	ina	magistro
eng	teacher	Noun	tr	a female person who teaches	ina	professor de schola
eng	teacher	Noun	tr	a female person who teaches	isl	kennslukona	f
eng	teacher	Noun	tr	a female person who teaches	ita	docente	f
eng	teacher	Noun	tr	a female person who teaches	ita	insegnante	f
eng	teacher	Noun	tr	a female person who teaches	ita	maestra	f
eng	teacher	Noun	tr	a female person who teaches	ita	professoressa	f
eng	teacher	Noun	tr	a female person who teaches	lat	docens	f
eng	teacher	Noun	tr	a female person who teaches	lat	doctrix	f
eng	teacher	Noun	tr	a female person who teaches	lat	magistra	f
eng	teacher	Noun	tr	a female person who teaches	lat	praeceptrix	f
eng	teacher	Noun	tr	a female person who teaches	lav	skolotāja	f
eng	teacher	Noun	tr	a female person who teaches	lit	dėstytoja	f
eng	teacher	Noun	tr	a female person who teaches	lit	mokytoja	f
eng	teacher	Noun	tr	a female person who teaches	mal	അദ്ധ്യാപിക
eng	teacher	Noun	tr	a female person who teaches	mkd	воспиту́вачка	f
eng	teacher	Noun	tr	a female person who teaches	mkd	наста́вничка	f
eng	teacher	Noun	tr	a female person who teaches	mkd	пре́давачка	f
eng	teacher	Noun	tr	a female person who teaches	mkd	профе́сорка	f
eng	teacher	Noun	tr	a female person who teaches	mkd	учи́телка	f
eng	teacher	Noun	tr	a female person who teaches	mlt	għalliema	f
eng	teacher	Noun	tr	a female person who teaches	mya	ဆရာမ	sc=Mymr
eng	teacher	Noun	tr	a female person who teaches	nld	docente	f
eng	teacher	Noun	tr	a female person who teaches	nld	leerkracht	f
eng	teacher	Noun	tr	a female person who teaches	nld	lerares	f
eng	teacher	Noun	tr	a female person who teaches	nld	onderwijzeres	f
eng	teacher	Noun	tr	a female person who teaches	nno	lærarinne	f
eng	teacher	Noun	tr	a female person who teaches	nob	frøken	f
eng	teacher	Noun	tr	a female person who teaches	nob	lærerinne	f
eng	teacher	Noun	tr	a female person who teaches	pan	ਅਧਿਆਪਕਾ
eng	teacher	Noun	tr	a female person who teaches	pol	nauczycielka	f
eng	teacher	Noun	tr	a female person who teaches	por	docente	f
eng	teacher	Noun	tr	a female person who teaches	por	professor	f	alt=professora
eng	teacher	Noun	tr	a female person who teaches	ron	profesoară	f
eng	teacher	Noun	tr	a female person who teaches	rus	наста́вница	f
eng	teacher	Noun	tr	a female person who teaches	rus	преподава́тельница	f
eng	teacher	Noun	tr	a female person who teaches	rus	учи́тельница	f
eng	teacher	Noun	tr	a female person who teaches	slk	učiteľka	f
eng	teacher	Noun	tr	a female person who teaches	slv	učíteljica	f
eng	teacher	Noun	tr	a female person who teaches	spa	docente	f
eng	teacher	Noun	tr	a female person who teaches	spa	maestra	f
eng	teacher	Noun	tr	a female person who teaches	spa	profesora	f
eng	teacher	Noun	tr	a female person who teaches	sqi	arsimtare	f
eng	teacher	Noun	tr	a female person who teaches	sqi	mësuese	f
eng	teacher	Noun	tr	a female person who teaches	swe	fröken	f
eng	teacher	Noun	tr	a female person who teaches	swe	lärarinna	f
eng	teacher	Noun	tr	a female person who teaches	tgl	maestra
eng	teacher	Noun	tr	a female person who teaches	ukr	виклада́чка	f	sc=Cyrl
eng	teacher	Noun	tr	a female person who teaches	ukr	вчи́телька	f	sc=Cyrl
eng	teacher	Noun	tr	a female person who teaches	ukr	учи́телька	f	sc=Cyrl
eng	teacher	Noun	tr	a female person who teaches	vol	jitidan
eng	teacher	Noun	tr	a female person who teaches	vol	kladajitidan
eng	teacher	Noun	tr	a female person who teaches	vol	kladanefijitidan
eng	teacher	Noun	tr	a female person who teaches	wln	dame di scole	f
eng	teacher	Noun	tr	a female person who teaches	yid	לערערין	f
eng	teacher	Noun	tr	person who teaches	acw	أُسْتَاذ	m	tr= ʾustāḏ	sc=Arab
eng	teacher	Noun	tr	person who teaches	acw	مدرس	m	tr=mudarris	sc=Arab
eng	teacher	Noun	tr	person who teaches	afr	onderwyser	m
eng	teacher	Noun	tr	person who teaches	ale	achixanax
eng	teacher	Noun	tr	person who teaches	alt	ӱредӱчи
eng	teacher	Noun	tr	person who teaches	amh	አስተማሪ	sc=Ethi
