	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	equalize	Verb	tr	to make equal	fin	tasa-arvoistaa
eng	equalize	Verb	tr	to make equal	fin	tasapuolistaa
eng	equalize	Verb	tr	to make equal	fin	tasata
eng	equalize	Verb	tr	to make equal	fra	égaliser
eng	equalize	Verb	tr	to make equal	glg	igualar
eng	equalize	Verb	tr	to make equal	ido	egaligar
eng	equalize	Verb	tr	to make equal	ita	uguagliare
eng	equalize	Verb	tr	to make equal	mri	hōrite
eng	equalize	Verb	tr	to make equal	mri	whakaōrite
eng	equalize	Verb	tr	to make equal	por	igualar
eng	equalize	Verb	tr	to make equal	spa	igualar
eng	equalize	Verb	tr	to make equal	ukr	зрівнювати	impf
eng	equalize	Verb	tr	to make equal	ukr	зрівняти	pf
