	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	hin	श्रीनगर
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	jpn	シュリーナガル	tr=Shurīnagaru
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	kas	سِریٖنَگَر	
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	kas	سِری نَگَر	tr=sirī-nagar
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	kor	^스리나가르
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	ori	ଶ୍ରୀ ନଗର
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	por	Srinagar	f
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	rus	Сринага́р	m
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	rus	Шринага́р	m
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	san	श्रीनगर
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	spa	Srinagar
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	tel	శ్రీనగర్
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	ukr	Срінаґа́р	m
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	urd	سری نگر	tr=srī-nagar
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	urd	سرینگر	tr=srīnagar
eng	sriracha	Noun	tr	a Thai-style hot sauce	cmn	是拉差酱	tr=Shìlāchā jiàng	sc=Hani
eng	sriracha	Noun	tr	a Thai-style hot sauce	cmn	是拉差醬	sc=Hani
eng	sriracha	Noun	tr	a Thai-style hot sauce	cmn	是拉差香甜辣椒酱	tr=Shìlāchā xiāngtián làjiāojiàng	sc=Hani
eng	sriracha	Noun	tr	a Thai-style hot sauce	cmn	是拉差香甜辣椒醬	sc=Hani
