	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	zine	Noun	tr	publication	rus	зин	m
eng	zine	Noun	tr	publication	spa	zine	m
eng	zinfandel	Noun	tr	dry red wine	heb	זינפנדל
eng	zinfandel	Noun	tr	small black grapes	heb	זינפנדל
eng	zingiberene	Noun	tr	monocyclic sesquiterpene	cat	zingiberè	m
eng	zingiberene	Noun	tr	monocyclic sesquiterpene	fin	tsingibereeni
eng	zingiberene	Noun	tr	monocyclic sesquiterpene	fin	zingibereeni
eng	zing	Noun	tr	a short high-pitched humming sound	fin	suhahdus
eng	zing	Noun	tr	a short high-pitched humming sound	fin	surahdus
eng	zing	Noun	tr	a short high-pitched humming sound	spa	silbido	m
eng	zing	Noun	tr	a short high-pitched humming sound	spa	zumbido	m
eng	zing	Noun	tr	zest or vitality	fin	säpinä
eng	zing	Noun	tr	zest or vitality	fra	sève
eng	zing	Noun	tr	zest or vitality	fra	vitalité
eng	zing	Noun	tr	zest or vitality	nld	pit	m
eng	zing	Noun	tr	zest or vitality	spa	brío	m
eng	zinnia	Noun	tr	flower	cat	zínnia	f
eng	zinnia	Noun	tr	flower	deu	Zinnie	f
eng	zinnia	Noun	tr	flower	ell	ζίνια	f
eng	zinnia	Noun	tr	flower	ell	ζίννια	f
eng	zinnia	Noun	tr	flower	fin	oppineittenkukka
eng	zinnia	Noun	tr	flower	fra	zinnia	m
eng	zinnia	Noun	tr	flower	hrx	Jackobsblumm	f
eng	zinnia	Noun	tr	flower	ita	zinnia	f
eng	zinnia	Noun	tr	flower	por	zínia	f
eng	zinnia	Noun	tr	flower	spa	zinnia	f
eng	zinnia	Noun	tr	flower	zho	百日菊	tr=bǎirìjú
eng	zino	Noun	tr	superpartner of the Z boson	fra	zino	m
eng	zip code	Noun	tr	US postal code	fin	zip-koodi
eng	zip code	Noun	tr	US postal code	jpn	ジップコード	tr=jippu kōdo
eng	zip code	Noun	tr	US postal code	nav	kéyah binahósʼaʼ bibéézh
eng	zip code	Noun	tr	US postal code	nav	nahósʼaʼ bibéézh
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	acw	سَحَّاب	m	tr=saḥḥāb
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	acw	سُسْتة	f	tr=susta
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	ara	زِمَام مُنْزَلِق	m
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	ara	سَحَّاب	m
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	ary	سنسلة	tr=sansla
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	arz	سوستة	f	tr=sósta
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	aze	molniya
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	aze	siyirmə
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	aze	zəncirbənd
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	bel	за́сцежка-мала́нка	f
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	bel	зме́йка	f
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	bel	мала́нка	f
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	ben	জিপার
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	bod	འཛིབ
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	bul	цип	m
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	cat	cremallera	f
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	ces	zdrhovadlo	n
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	ces	zip	m
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	che	догӏа
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	chr	ᏗᎧᏁᏍᏙᏗ
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	cmn	拉鏈
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	cmn	拉链	tr=lāliàn
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	cor	zyp	m
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	crh	zıncır
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	cym	sipiau	m-p
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	cym	sip	m
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	dan	lynlås	c
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	deu	Reißverschluss	m
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	epo	zipo
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	est	tõmblukk
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	eus	kremailera
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	fas	زیپ	tr=zip
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	fin	vetoketju
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	fra	fermeture éclair	f
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	fra	tirette	f
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	gle	sip	f
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	hat	zip
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	hau	zik
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	hbs	cìferšlus	m
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	hbs	pàtentnī zatvàrāč	m
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	hbs	ràjsferšlus	m
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	hbs	smíčak	m
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	hbs	zȉp	m
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	hbs	зи̏п	m
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	hbs	па̀тентнӣ затва̀ра̄ч	m
eng	zip fastener	Noun	tr	a fastener used in clothing, bags	hbs	ра̀јсфершлус	m
