	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	kumquat	Noun	tr	small orange fruit	vie	tắc
eng	kumquat	Noun	tr	small orange fruit	vie	橘
eng	kumquat	Noun	tr	small orange fruit	vie	金橘
eng	kumquat	Noun	tr	small orange fruit	yue	柑橘	tr=gam1 gwat1	sc=Hani
eng	kunai	Noun	tr	tool and weapon	jpn	苦無	tr=くない, kunai	sc=Jpan
eng	kunai	Noun	tr	tool and weapon	mar	कुनाइ	f
eng	kuna	Noun	tr	currency of Croatia	ara	كُونَا	f
eng	kuna	Noun	tr	currency of Croatia	bel	ку́на	f
eng	kuna	Noun	tr	currency of Croatia	bul	ку́на	f
eng	kuna	Noun	tr	currency of Croatia	ces	kuna	f
eng	kuna	Noun	tr	currency of Croatia	cmn	库纳	tr=kùnà
eng	kuna	Noun	tr	currency of Croatia	cmn	庫納
eng	kuna	Noun	tr	currency of Croatia	deu	Kuna	f
eng	kuna	Noun	tr	currency of Croatia	ell	κούνα	f
eng	kuna	Noun	tr	currency of Croatia	fas	کونا	tr=kunâ
eng	kuna	Noun	tr	currency of Croatia	fin	kuna
eng	kuna	Noun	tr	currency of Croatia	hbs	kúna	f
eng	kuna	Noun	tr	currency of Croatia	hbs	ку́на	f
eng	kuna	Noun	tr	currency of Croatia	heb	קונה
eng	kuna	Noun	tr	currency of Croatia	hin	कुना
eng	kuna	Noun	tr	currency of Croatia	ita	kuna	f
eng	kuna	Noun	tr	currency of Croatia	jpn	クーナ	tr=kūna
eng	kuna	Noun	tr	currency of Croatia	kor	쿠나
eng	kuna	Noun	tr	currency of Croatia	mkd	ку́на	f
eng	kuna	Noun	tr	currency of Croatia	pol	kuna	f
eng	kuna	Noun	tr	currency of Croatia	por	kuna	m	f
eng	kuna	Noun	tr	currency of Croatia	rus	ку́на	f
eng	kuna	Noun	tr	currency of Croatia	slk	kuna	f
eng	kuna	Noun	tr	currency of Croatia	slv	kuna	f
eng	kuna	Noun	tr	currency of Croatia	spa	kuna	f
eng	kuna	Noun	tr	currency of Croatia	tur	kunası
eng	kuna	Noun	tr	currency of Croatia	ukr	ку́на	f
eng	kung fu	Noun	tr	martial art	ara	كُونْج فُو	m	tr=kung fū
eng	kung fu	Noun	tr	martial art	asm	কুংফু
eng	kung fu	Noun	tr	martial art	asm	কুম্ফু
eng	kung fu	Noun	tr	martial art	bod	དྲག་རྩལ
eng	kung fu	Noun	tr	martial art	cat	kung-fu	m
eng	kung fu	Noun	tr	martial art	cmn	功夫	tr=gōngfu	sc=Hani
eng	kung fu	Noun	tr	martial art	deu	Kung-Fu	n
eng	kung fu	Noun	tr	martial art	ell	κουνγκ φου
eng	kung fu	Noun	tr	martial art	ell	Κουνγκ-Φου
eng	kung fu	Noun	tr	martial art	epo	kungfuo
eng	kung fu	Noun	tr	martial art	est	kung-fu
eng	kung fu	Noun	tr	martial art	fas	کونگ فو	tr=kung fu
eng	kung fu	Noun	tr	martial art	fin	kung-fu
eng	kung fu	Noun	tr	martial art	fra	kung-fu	m
eng	kung fu	Noun	tr	martial art	heb	קוּנְג פוּ	tr=kung fu
eng	kung fu	Noun	tr	martial art	hin	कुंग फू
eng	kung fu	Noun	tr	martial art	hin	कुंग फ़ू
eng	kung fu	Noun	tr	martial art	ind	kungfu
eng	kung fu	Noun	tr	martial art	jpn	カンフー	tr=kanfū
eng	kung fu	Noun	tr	martial art	jpn	ゴンフー	tr=gonfū
eng	kung fu	Noun	tr	martial art	jpn	功夫	tr=kanfū
eng	kung fu	Noun	tr	martial art	kaz	кунг-фу
eng	kung fu	Noun	tr	martial art	kor	쿵후
eng	kung fu	Noun	tr	martial art	msa	kung fu
eng	kung fu	Noun	tr	martial art	nan	功夫	tr=kang-hu	sc=Hans
eng	kung fu	Noun	tr	martial art	nep	कुङ फू
eng	kung fu	Noun	tr	martial art	nld	kung fu	m	f
eng	kung fu	Noun	tr	martial art	ori	କଙ୍ଗ୍ ଫୁ
eng	kung fu	Noun	tr	martial art	pol	kung-fu	n
eng	kung fu	Noun	tr	martial art	por	kung fu	m
eng	kung fu	Noun	tr	martial art	ron	kung-fu
eng	kung fu	Noun	tr	martial art	rus	гунфу́	n
eng	kung fu	Noun	tr	martial art	rus	кунг-фу́	n
eng	kung fu	Noun	tr	martial art	rus	кун-фу́	n
eng	kung fu	Noun	tr	martial art	rus	кунфу́	n
eng	kung fu	Noun	tr	martial art	spa	kung-fu	m
eng	kung fu	Noun	tr	martial art	swe	kung fu	c
eng	kung fu	Noun	tr	martial art	tha	กังฟู
